id,identity_code,inter_time,inter_flag,inter_mobile_identity_code,major_minor,rssi,distance,place,upload_time
113374,0926bde8,2023/03/24 11:04:18,1,fedc20debletest0,,-68.0,2,,1679627092000
113375,0926bde8,2023/03/24 11:04:19,1,fedc20debletest0,,-86.0,5,,1679627092000
113377,0926bde8,2023/03/24 11:04:20,1,fedc20debletest0,,-78.0,3,,1679627092000
113380,0926bde8,2023/03/24 11:04:21,1,fedc20debletest0,,-71.0,2,,1679627092000
113381,0926bde8,2023/03/24 11:04:22,1,fedc20debletest0,,-78.5,3,,1679627092000
113468,0926bde8,2023/03/24 11:04:59,1,fedc20debletest0,,-76.0,3,,1679627187000
113470,0926bde8,2023/03/24 11:05:00,1,fedc20debletest0,,-71.5,2,,1679627187000
113474,0926bde8,2023/03/24 11:05:01,1,fedc20debletest0,,-73.0,2,,1679627187000
113478,0926bde8,2023/03/24 11:05:03,1,fedc20debletest0,,-74.5,2,,1679627187000
113484,0926bde8,2023/03/24 11:05:04,1,fedc20debletest0,,-79.5,3,,1679627187000
113487,0926bde8,2023/03/24 11:05:05,1,fedc20debletest0,,-81.0,3,,1679627187000
113490,0926bde8,2023/03/24 11:05:06,1,fedc20debletest0,,-84.0,3,,1679627187000
113495,0926bde8,2023/03/24 11:05:07,1,fedc20debletest0,,-73.0,2,,1679627187000
113481,0926bde8,2023/03/24 11:05:51,1,fedc20debletest0,,-71.0,2,,1679627187000
113488,0926bde8,2023/03/24 11:05:53,1,fedc20debletest0,,-73.0,2,,1679627187000
113491,0926bde8,2023/03/24 11:05:54,1,fedc20debletest0,,-75.5,2,,1679627187000
113496,0926bde8,2023/03/24 11:05:55,1,fedc20debletest0,,-71.0,2,,1679627187000
113621,0926bde8,2023/03/24 11:06:37,1,fedc20debletest0,,-71.0,2,,1679627279000
113625,0926bde8,2023/03/24 11:06:38,1,fedc20debletest0,,-82.5,3,,1679627279000
113629,0926bde8,2023/03/24 11:06:39,1,fedc20debletest0,,-84.5,3,,1679627279000
113635,0926bde8,2023/03/24 11:06:41,1,fedc20debletest0,,-80.0,3,,1679627279000
113639,0926bde8,2023/03/24 11:06:42,1,fedc20debletest0,,-79.0,3,,1679627279000
113643,0926bde8,2023/03/24 11:06:43,1,fedc20debletest0,,-86.0,5,,1679627279000
113645,0926bde8,2023/03/24 11:06:44,1,fedc20debletest0,,-77.0,3,,1679627279000
113649,0926bde8,2023/03/24 11:06:45,1,fedc20debletest0,,-81.0,3,,1679627279000
113651,0926bde8,2023/03/24 11:06:46,1,fedc20debletest0,,-77.0,3,,1679627279000
113653,0926bde8,2023/03/24 11:06:47,1,fedc20debletest0,,-79.0,3,,1679627279000
113817,0926bde8,2023/03/24 11:10:08,1,fedc20debletest0,,-67.0,2,,1679627447000
113821,0926bde8,2023/03/24 11:10:09,1,fedc20debletest0,,-71.0,2,,1679627447000
113825,0926bde8,2023/03/24 11:10:10,1,fedc20debletest0,,-65.0,1,,1679627447000
113829,0926bde8,2023/03/24 11:10:11,1,fedc20debletest0,,-67.0,2,,1679627447000
113834,0926bde8,2023/03/24 11:10:12,1,fedc20debletest0,,-68.0,2,,1679627447000
113837,0926bde8,2023/03/24 11:10:13,1,fedc20debletest0,,-73.0,2,,1679627447000
113934,0926bde8,2023/03/24 11:10:53,1,fedc20debletest0,,-71.66666666666667,2,,1679627537000
113940,0926bde8,2023/03/24 11:10:54,1,fedc20debletest0,,-70.0,2,,1679627537000
113945,0926bde8,2023/03/24 11:10:56,1,fedc20debletest0,,-74.5,2,,1679627537000
