id,identity_code,inter_time,inter_flag,inter_mobile_identity_code,major_minor,rssi,distance,place,upload_time
130239,164732b9,2023/04/27 21:08:05,1,0926bde8bletest0,null,-71.48387096774194,2,,1682600972000
130241,164732b9,2023/04/27 21:08:06,1,0926bde8bletest0,null,-73.33333333333333,2,,1682600972000
130243,164732b9,2023/04/27 21:08:53,1,0926bde8bletest0,null,-69.26666666666667,2,,1682600972000
130246,164732b9,2023/04/27 21:08:09,1,0926bde8bletest0,null,-64,1,,1682600972000
130248,164732b9,2023/04/27 21:08:10,1,0926bde8bletest0,null,-64.4,1,,1682600972000
130249,164732b9,2023/04/27 21:08:54,1,0926bde8bletest0,null,-70.64516129032258,2,,1682600972000
130251,164732b9,2023/04/27 21:08:57,1,0926bde8bletest0,null,-69.72727272727273,2,,1682600972000
130254,164732b9,2023/04/27 21:08:14,1,0926bde8bletest0,null,-70.61904761904762,2,,1682600972000
130255,164732b9,2023/04/27 21:08:58,1,0926bde8bletest0,null,-71,2,,1682600972000
130258,164732b9,2023/04/27 21:08:15,1,0926bde8bletest0,null,-71.8,2,,1682600972000
130259,164732b9,2023/04/27 21:09:02,1,0926bde8bletest0,null,-71.10526315789474,2,,1682600972000
130262,164732b9,2023/04/27 21:08:17,1,0926bde8bletest0,null,-73.15,2,,1682600972000
130264,164732b9,2023/04/27 21:08:18,1,0926bde8bletest0,null,-80.48148148148148,3,,1682600972000
130265,164732b9,2023/04/27 21:09:03,1,0926bde8bletest0,null,-72.33333333333333,2,,1682600972000
130396,164732b9,2023/04/27 21:10:15,1,0926bde8bletest0,null,-62.21052631578947,1,,1682601064000
130398,164732b9,2023/04/27 21:09:36,1,0926bde8bletest0,null,-64.77777777777777,1,,1682601064000
130399,164732b9,2023/04/27 21:10:16,1,0926bde8bletest0,null,-61.375,1,,1682601064000
130402,164732b9,2023/04/27 21:09:37,1,0926bde8bletest0,null,-71.57142857142857,2,,1682601064000
130403,164732b9,2023/04/27 21:10:19,1,0926bde8bletest0,null,-56.07692307692308,1,,1682601064000
130407,164732b9,2023/04/27 21:10:20,1,0926bde8bletest0,null,-56.175,1,,1682601064000
130408,164732b9,2023/04/27 21:09:40,1,0926bde8bletest0,null,-63,1,,1682601064000
130410,164732b9,2023/04/27 21:09:41,1,0926bde8bletest0,null,-63.03333333333333,1,,1682601064000
130413,164732b9,2023/04/27 21:10:24,1,0926bde8bletest0,null,-55.85294117647059,1,,1682601064000
130414,164732b9,2023/04/27 21:09:45,1,0926bde8bletest0,null,-63.2,1,,1682601064000
130417,164732b9,2023/04/27 21:10:25,1,0926bde8bletest0,null,-54.44444444444444,1,,1682601064000
130418,164732b9,2023/04/27 21:09:46,1,0926bde8bletest0,null,-63.75,1,,1682601064000
130419,164732b9,2023/04/27 21:10:28,1,0926bde8bletest0,null,-61.03333333333333,1,,1682601064000
130422,164732b9,2023/04/27 21:10:29,1,0926bde8bletest0,null,-58.45454545454545,1,,1682601064000
130554,164732b9,2023/04/27 21:11:08,1,0926bde8bletest0,null,-58.89473684210526,1,,1682601142000
130555,164732b9,2023/04/27 21:11:47,1,0926bde8bletest0,null,-61.0625,1,,1682601142000
130559,164732b9,2023/04/27 21:11:48,1,0926bde8bletest0,null,-60.1764705882353,1,,1682601142000
130560,164732b9,2023/04/27 21:11:09,1,0926bde8bletest0,null,-59.03448275862069,1,,1682601142000
130562,164732b9,2023/04/27 21:11:12,1,0926bde8bletest0,null,-59.333333333333336,1,,1682601142000
130563,164732b9,2023/04/27 21:11:51,1,0926bde8bletest0,null,-57.25,1,,1682601142000
130566,164732b9,2023/04/27 21:11:52,1,0926bde8bletest0,null,-57.857142857142854,1,,1682601142000
130569,164732b9,2023/04/27 21:11:13,1,0926bde8bletest0,null,-57.21052631578947,1,,1682601142000
130570,164732b9,2023/04/27 21:11:55,1,0926bde8bletest0,null,-57.5,1,,1682601142000
130571,164732b9,2023/04/27 21:11:17,1,0926bde8bletest0,null,-54.61538461538461,1,,1682601142000
130575,164732b9,2023/04/27 21:11:18,1,0926bde8bletest0,null,-56.75,1,,1682601142000
130576,164732b9,2023/04/27 21:11:56,1,0926bde8bletest0,null,-57.37777777777778,1,,1682601142000
130578,164732b9,2023/04/27 21:11:21,1,0926bde8bletest0,null,-58.30232558139535,1,,1682601142000
130580,164732b9,2023/04/27 21:11:22,1,0926bde8bletest0,null,-58.285714285714285,1,,1682601142000
130662,164732b9,2023/04/27 21:12:26,1,0926bde8bletest0,null,-83.16666666666667,3,,1682601233000
130664,164732b9,2023/04/27 21:13:10,1,0926bde8bletest0,null,-76.8,3,,1682601233000
130665,164732b9,2023/04/27 21:12:27,1,0926bde8bletest0,null,-78.97142857142858,3,,1682601233000
130668,164732b9,2023/04/27 21:13:11,1,0926bde8bletest0,null,-78.93548387096774,3,,1682601233000
130671,164732b9,2023/04/27 21:12:31,1,0926bde8bletest0,null,-79.03448275862068,3,,1682601233000
130673,164732b9,2023/04/27 21:12:32,1,0926bde8bletest0,null,-77.75,3,,1682601233000
130674,164732b9,2023/04/27 21:13:15,1,0926bde8bletest0,null,-72.4,2,,1682601233000
130676,164732b9,2023/04/27 21:13:16,1,0926bde8bletest0,null,-76.5,3,,1682601233000
130677,164732b9,2023/04/27 21:12:35,1,0926bde8bletest0,null,-76.6,3,,1682601233000
130681,164732b9,2023/04/27 21:12:36,1,0926bde8bletest0,null,-79.88888888888889,3,,1682601233000
130682,164732b9,2023/04/27 21:13:19,1,0926bde8bletest0,null,-76.83333333333333,3,,1682601233000
130684,164732b9,2023/04/27 21:13:20,1,0926bde8bletest0,null,-78.03846153846153,3,,1682601233000
130687,164732b9,2023/04/27 21:13:23,1,0926bde8bletest0,null,-82.5,3,,1682601233000
130688,164732b9,2023/04/27 21:13:24,1,0926bde8bletest0,null,-81.16666666666667,3,,1682601233000
130871,164732b9,2023/04/27 21:13:58,1,0926bde8bletest0,null,-81.5,3,,1682601333000
130874,164732b9,2023/04/27 21:14:46,1,0926bde8bletest0,null,-82.24324324324324,3,,1682601333000
130875,164732b9,2023/04/27 21:13:59,1,0926bde8bletest0,null,-82.33333333333333,3,,1682601333000
130878,164732b9,2023/04/27 21:14:47,1,0926bde8bletest0,null,-76.75,3,,1682601333000
130879,164732b9,2023/04/27 21:14:02,1,0926bde8bletest0,null,-76.77272727272727,3,,1682601333000
130882,164732b9,2023/04/27 21:14:50,1,0926bde8bletest0,null,-75.12,2,,1682601333000
130884,164732b9,2023/04/27 21:14:03,1,0926bde8bletest0,null,-84.5,3,,1682601333000
130886,164732b9,2023/04/27 21:14:06,1,0926bde8bletest0,null,-82.57142857142857,3,,1682601333000
130887,164732b9,2023/04/27 21:14:51,1,0926bde8bletest0,null,-79.66666666666667,3,,1682601333000
130891,164732b9,2023/04/27 21:14:54,1,0926bde8bletest0,null,-81.1,3,,1682601333000
130892,164732b9,2023/04/27 21:14:07,1,0926bde8bletest0,null,-85.28125,5,,1682601333000
130893,164732b9,2023/04/27 21:14:55,1,0926bde8bletest0,null,-79.16216216216216,3,,1682601333000
130894,164732b9,2023/04/27 21:14:10,1,0926bde8bletest0,null,-85.5,5,,1682601333000
130898,164732b9,2023/04/27 21:14:11,1,0926bde8bletest0,null,-86.21739130434783,5,,1682601333000
130899,164732b9,2023/04/27 21:14:14,1,0926bde8bletest0,null,-75.6,2,,1682601333000
130901,164732b9,2023/04/27 21:14:15,1,0926bde8bletest0,null,-79.85714285714286,3,,1682601333000
131030,164732b9,2023/04/27 21:15:37,1,0926bde8bletest0,null,-85.80952380952381,5,,1682601421000
131032,164732b9,2023/04/27 21:15:38,1,0926bde8bletest0,null,-86.91666666666667,5,,1682601421000
131034,164732b9,2023/04/27 21:16:18,1,0926bde8bletest0,null,-90.79411764705883,5,,1682601421000
131035,164732b9,2023/04/27 21:15:41,1,0926bde8bletest0,null,-84,3,,1682601421000
131038,164732b9,2023/04/27 21:16:19,1,0926bde8bletest0,null,-88.08333333333333,5,,1682601421000
131039,164732b9,2023/04/27 21:15:42,1,0926bde8bletest0,null,-84.5,3,,1682601421000
131041,164732b9,2023/04/27 21:15:45,1,0926bde8bletest0,null,-81.84615384615384,3,,1682601421000
131042,164732b9,2023/04/27 21:16:23,1,0926bde8bletest0,null,-89.61290322580645,5,,1682601421000
131043,164732b9,2023/04/27 21:15:46,1,0926bde8bletest0,null,-83,3,,1682601421000
131048,164732b9,2023/04/27 21:16:26,1,0926bde8bletest0,null,-85.94736842105263,5,,1682601421000
131049,164732b9,2023/04/27 21:15:49,1,0926bde8bletest0,null,-81.4,3,,1682601421000
131051,164732b9,2023/04/27 21:15:50,1,0926bde8bletest0,null,-81.55555555555556,3,,1682601421000
131052,164732b9,2023/04/27 21:16:27,1,0926bde8bletest0,null,-88.57142857142857,5,,1682601421000
131136,164732b9,2023/04/27 21:17:46,1,0926bde8bletest0,null,-91.10526315789474,5,,1682601510000
131137,164732b9,2023/04/27 21:17:05,1,0926bde8bletest0,null,-89.06666666666666,5,,1682601510000
131140,164732b9,2023/04/27 21:17:47,1,0926bde8bletest0,null,-93.94117647058823,5,,1682601510000
131141,164732b9,2023/04/27 21:17:06,1,0926bde8bletest0,null,-92.2,5,,1682601510000
131142,164732b9,2023/04/27 21:17:50,1,0926bde8bletest0,null,-90.6,5,,1682601510000
131145,164732b9,2023/04/27 21:17:10,1,0926bde8bletest0,null,-82.97142857142858,3,,1682601510000
131148,164732b9,2023/04/27 21:17:51,1,0926bde8bletest0,null,-90.38888888888889,5,,1682601510000
131149,164732b9,2023/04/27 21:17:11,1,0926bde8bletest0,null,-84,3,,1682601510000
131150,164732b9,2023/04/27 21:17:55,1,0926bde8bletest0,null,-87.44444444444444,5,,1682601510000
131151,164732b9,2023/04/27 21:17:13,1,0926bde8bletest0,null,-90.75,5,,1682601510000
131154,164732b9,2023/04/27 21:17:56,1,0926bde8bletest0,null,-95,5,,1682601510000
131155,164732b9,2023/04/27 21:17:14,1,0926bde8bletest0,null,-89.54545454545455,5,,1682601510000
131246,164732b9,2023/04/27 21:18:34,1,0926bde8bletest0,null,-91.8125,5,,1682601585000
131247,164732b9,2023/04/27 21:18:35,1,0926bde8bletest0,null,-91.26086956521739,5,,1682601585000
131250,164732b9,2023/04/27 21:18:38,1,0926bde8bletest0,null,-95.5,5,,1682601585000
131252,164732b9,2023/04/27 21:18:39,1,0926bde8bletest0,null,-91.03448275862068,5,,1682601585000
131254,164732b9,2023/04/27 21:18:43,1,0926bde8bletest0,null,-89.8,5,,1682601585000
131257,164732b9,2023/04/27 21:19:12,1,0926bde8bletest0,null,-93.875,5,,1682601585000
131258,164732b9,2023/04/27 21:18:44,1,0926bde8bletest0,null,-91.75,5,,1682601585000
131260,164732b9,2023/04/27 21:18:47,1,0926bde8bletest0,null,-95.23809523809524,5,,1682601585000
131263,164732b9,2023/04/27 21:19:13,1,0926bde8bletest0,null,-93,5,,1682601585000
131264,164732b9,2023/04/27 21:18:48,1,0926bde8bletest0,null,-93.07142857142857,5,,1682601585000
131268,164732b9,2023/04/27 21:19:16,1,0926bde8bletest0,null,-98,5,,1682601585000
131271,164732b9,2023/04/27 21:19:17,1,0926bde8bletest0,null,-91.15151515151516,5,,1682601585000
131273,164732b9,2023/04/27 21:19:21,1,0926bde8bletest0,null,-94.13333333333334,5,,1682601585000
131278,164732b9,2023/04/27 21:19:22,1,0926bde8bletest0,null,-93.75,5,,1682601585000
