79,72.0
1,-66.0
1,-69.85714285714286
1,-67.9
1,-68.5
1,-74.5625
1,-67.76
1,-70.04166666666667
1,-68.96551724137932
1,-62.32142857142857
1,-65.62
1,-65.96363636363637
1,-65.90277777777777
1,-67.03076923076924
1,-64.875
1,-65.3768115942029
1,-64.97101449275362
1,-66.47916666666667
1,-65.01724137931035
1,-67.20754716981132
1,-64.21917808219177
1,-68.75
1,-63.04166666666666
1,-67.9795918367347
1,-65.89189189189189
1,-67.74285714285715
1,-70.79245283018868
1,-68.65384615384616
1,-67.5
1,-68.93617021276596
1,-65.58181818181818
1,-65.33333333333333
1,-67.6046511627907
1,-60.925
1,-63.225
1,-65.10810810810811
1,-66.09433962264151
1,-67.76086956521739
1,-65.55555555555556
1,-68.2439024390244
1,-66.52459016393442
1,-66.22727272727273
1,-67.625
1,-68.67391304347827
1,-66.24
1,-68.11111111111111
1,-68.8936170212766
1,-67.175
1,-68.46153846153847
1,-68.47916666666667
1,-65.4090909090909
1,-67.69090909090909
1,-62.11111111111112
1,-66.55357142857143
1,-66.04255319148936
1,-64.1219512195122
1,-67.86363636363636
1,-63.355555555555554
1,-63.30612244897959
1,-64.46428571428571
1,-66.0
1,-67.36666666666666
1,-68.8
1,-72.07692307692308
1,-68.96
1,-69.88
1,-64.66666666666667
1,-66.61111111111111
1,-60.7
1,-67.5
1,-72.0625
1,-71.71428571428571
1,-66.3157894736842
1,-61.84615384615385
1,-67.88
1,-69.8
1,-67.71428571428571
1,-69.94444444444444
1,-66.5
1,-82.16379310344827
1,-79.76223776223776
1,-79.71794871794872
1,-80.05633802816901
1,-79.29936305732484
1,-78.63503649635037
1,-81.71666666666667
1,-79.48461538461538
1,-83.0952380952381
1,-82.85046728971963
1,-82.99065420560747
1,-83.79439252336448
1,-85.31067961165049
1,-84.09821428571429
1,-83.45794392523365
1,-82.87288135593221
1,-81.48780487804878
1,-82.9041095890411
1,-84.10619469026548
1,-79.96666666666667
1,-80.51612903225806
1,-80.31
1,-79.02083333333333
1,-80.51724137931035
1,-80.9322033898305
1,-79.8076923076923
1,-82.31764705882352
1,-80.79797979797979
1,-79.4125
1,-80.9367088607595
1,-81.57534246575342
1,-77.42477876106194
1,-77.0625
1,-77.98275862068965
1,-77.28971962616822
1,-78.1639344262295
1,-76.72164948453609
1,-79.0
1,-80.82716049382717
1,-81.0618556701031
1,-84.9125
1,-81.97674418604652
1,-79.39252336448598
1,-78.67272727272727
1,-82.15384615384616
1,-78.39252336448598
1,-77.22222222222223
1,-77.31372549019608
1,-79.58407079646018
1,-78.23076923076923
1,-80.96296296296296
1,-81.48076923076923
1,-81.03947368421052
1,-77.94444444444444
1,-78.18478260869566
1,-78.23913043478261
1,-78.93181818181819
1,-76.73863636363636
1,-77.12903225806451
1,-80.73831775700934
1,-82.02941176470588
1,-79.96
1,-77.8
1,-80.75728155339806
1,-81.16981132075472
1,-82.0091743119266
1,-82.68888888888888
1,-77.3495145631068
1,-78.42696629213484
1,-79.68702290076335
1,-80.00980392156863
