id,identity_code,inter_time,inter_flag,inter_mobile_identity_code,major_minor,rssi,distance,place,upload_time
100095,fedc20de,2023/03/24 09:16:46,1,0926bde8bletest0,null,-68,2,,1679620638000
100098,fedc20de,2023/03/24 09:16:47,1,0926bde8bletest0,null,-73,2,,1679620638000
100113,fedc20de,2023/03/24 09:16:48,1,0926bde8bletest0,null,-66,2,,1679620638000
100453,fedc20de,2023/03/24 09:18:20,1,0926bde8bletest0,null,-69.5,2,,1679620740000
100788,fedc20de,2023/03/24 09:19:56,1,0926bde8bletest0,null,-63.75,1,,1679620831000
100819,fedc20de,2023/03/24 09:19:14,1,0926bde8bletest0,null,-68.5,2,,1679620831000
100831,fedc20de,2023/03/24 09:19:15,1,0926bde8bletest0,null,-60,1,,1679620831000
100837,fedc20de,2023/03/24 09:19:16,1,0926bde8bletest0,null,-63,1,,1679620831000
101105,fedc20de,2023/03/24 09:20:38,1,0926bde8bletest0,null,-60,1,,1679620928000
101106,fedc20de,2023/03/24 09:21:27,1,0926bde8bletest0,null,-66.16666666666667,2,,1679620928000
101109,fedc20de,2023/03/24 09:20:39,1,0926bde8bletest0,null,-60.666666666666664,1,,1679620928000
101117,fedc20de,2023/03/24 09:21:28,1,0926bde8bletest0,null,-68,2,,1679620928000
101119,fedc20de,2023/03/24 09:20:40,1,0926bde8bletest0,null,-66,2,,1679620928000
101129,fedc20de,2023/03/24 09:21:29,1,0926bde8bletest0,null,-66,2,,1679620928000
101131,fedc20de,2023/03/24 09:20:41,1,0926bde8bletest0,null,-61,1,,1679620928000
101141,fedc20de,2023/03/24 09:21:30,1,0926bde8bletest0,null,-66,2,,1679620928000
101147,fedc20de,2023/03/24 09:20:42,1,0926bde8bletest0,null,-69.25,2,,1679620928000
101153,fedc20de,2023/03/24 09:21:31,1,0926bde8bletest0,null,-75,2,,1679620928000
101155,fedc20de,2023/03/24 09:20:43,1,0926bde8bletest0,null,-66,2,,1679620928000
101161,fedc20de,2023/03/24 09:21:32,1,0926bde8bletest0,null,-63.5,1,,1679620928000
